"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Births"
	"Florida"	"12"	"2021"	"2021"	"July"	"7"	"50 years and over"	"50+"	Suppressed
	"Florida"	"12"	"2021"	"2021"	"August"	"8"	"Under 15 years"	"15"	Suppressed
	"Florida"	"12"	"2021"	"2021"	"August"	"8"	"15-19 years"	"15-19"	701
	"Florida"	"12"	"2021"	"2021"	"August"	"8"	"20-24 years"	"20-24"	3342
	"Florida"	"12"	"2021"	"2021"	"August"	"8"	"25-29 years"	"25-29"	5389
	"Florida"	"12"	"2021"	"2021"	"August"	"8"	"30-34 years"	"30-34"	6110
	"Florida"	"12"	"2021"	"2021"	"August"	"8"	"35-39 years"	"35-39"	3324
	"Florida"	"12"	"2021"	"2021"	"August"	"8"	"40-44 years"	"40-44"	655
	"Florida"	"12"	"2021"	"2021"	"August"	"8"	"45-49 years"	"45-49"	53
	"Florida"	"12"	"2021"	"2021"	"August"	"8"	"50 years and over"	"50+"	Suppressed
	"Florida"	"12"	"2021"	"2021"	"September"	"9"	"Under 15 years"	"15"	12
	"Florida"	"12"	"2021"	"2021"	"September"	"9"	"15-19 years"	"15-19"	763
	"Florida"	"12"	"2021"	"2021"	"September"	"9"	"20-24 years"	"20-24"	3508
	"Florida"	"12"	"2021"	"2021"	"September"	"9"	"25-29 years"	"25-29"	5464
	"Florida"	"12"	"2021"	"2021"	"September"	"9"	"30-34 years"	"30-34"	6025
	"Florida"	"12"	"2021"	"2021"	"September"	"9"	"35-39 years"	"35-39"	3498
	"Florida"	"12"	"2021"	"2021"	"September"	"9"	"40-44 years"	"40-44"	713
	"Florida"	"12"	"2021"	"2021"	"September"	"9"	"45-49 years"	"45-49"	35
	"Florida"	"12"	"2021"	"2021"	"September"	"9"	"50 years and over"	"50+"	Suppressed
	"Florida"	"12"	"2021"	"2021"	"October"	"10"	"Under 15 years"	"15"	16
	"Florida"	"12"	"2021"	"2021"	"October"	"10"	"15-19 years"	"15-19"	733
	"Florida"	"12"	"2021"	"2021"	"October"	"10"	"20-24 years"	"20-24"	3388
	"Florida"	"12"	"2021"	"2021"	"October"	"10"	"25-29 years"	"25-29"	5312
	"Florida"	"12"	"2021"	"2021"	"October"	"10"	"30-34 years"	"30-34"	5967
	"Florida"	"12"	"2021"	"2021"	"October"	"10"	"35-39 years"	"35-39"	3331
	"Florida"	"12"	"2021"	"2021"	"October"	"10"	"40-44 years"	"40-44"	729
	"Florida"	"12"	"2021"	"2021"	"October"	"10"	"45-49 years"	"45-49"	49
	"Florida"	"12"	"2021"	"2021"	"October"	"10"	"50 years and over"	"50+"	Suppressed
	"Florida"	"12"	"2021"	"2021"	"November"	"11"	"Under 15 years"	"15"	Suppressed
	"Florida"	"12"	"2021"	"2021"	"November"	"11"	"15-19 years"	"15-19"	655
	"Florida"	"12"	"2021"	"2021"	"November"	"11"	"20-24 years"	"20-24"	3089
	"Florida"	"12"	"2021"	"2021"	"November"	"11"	"25-29 years"	"25-29"	5013
	"Florida"	"12"	"2021"	"2021"	"November"	"11"	"30-34 years"	"30-34"	5618
	"Florida"	"12"	"2021"	"2021"	"November"	"11"	"35-39 years"	"35-39"	3236
	"Florida"	"12"	"2021"	"2021"	"November"	"11"	"40-44 years"	"40-44"	714
	"Florida"	"12"	"2021"	"2021"	"November"	"11"	"45-49 years"	"45-49"	61
	"Florida"	"12"	"2021"	"2021"	"November"	"11"	"50 years and over"	"50+"	Suppressed
	"Florida"	"12"	"2021"	"2021"	"December"	"12"	"Under 15 years"	"15"	Suppressed
	"Florida"	"12"	"2021"	"2021"	"December"	"12"	"15-19 years"	"15-19"	693
	"Florida"	"12"	"2021"	"2021"	"December"	"12"	"20-24 years"	"20-24"	3243
	"Florida"	"12"	"2021"	"2021"	"December"	"12"	"25-29 years"	"25-29"	5275
	"Florida"	"12"	"2021"	"2021"	"December"	"12"	"30-34 years"	"30-34"	5975
	"Florida"	"12"	"2021"	"2021"	"December"	"12"	"35-39 years"	"35-39"	3183
	"Florida"	"12"	"2021"	"2021"	"December"	"12"	"40-44 years"	"40-44"	790
	"Florida"	"12"	"2021"	"2021"	"December"	"12"	"45-49 years"	"45-49"	54
	"Florida"	"12"	"2021"	"2021"	"December"	"12"	"50 years and over"	"50+"	Suppressed
	"Florida"	"12"	"2022"	"2022"	"January"	"1"	"Under 15 years"	"15"	15
	"Florida"	"12"	"2022"	"2022"	"January"	"1"	"15-19 years"	"15-19"	696
	"Florida"	"12"	"2022"	"2022"	"January"	"1"	"20-24 years"	"20-24"	3110
	"Florida"	"12"	"2022"	"2022"	"January"	"1"	"25-29 years"	"25-29"	5040
	"Florida"	"12"	"2022"	"2022"	"January"	"1"	"30-34 years"	"30-34"	5645
	"Florida"	"12"	"2022"	"2022"	"January"	"1"	"35-39 years"	"35-39"	3200
	"Florida"	"12"	"2022"	"2022"	"January"	"1"	"40-44 years"	"40-44"	746
	"Florida"	"12"	"2022"	"2022"	"January"	"1"	"45-49 years"	"45-49"	39
	"Florida"	"12"	"2022"	"2022"	"January"	"1"	"50 years and over"	"50+"	Suppressed
	"Florida"	"12"	"2022"	"2022"	"February"	"2"	"Under 15 years"	"15"	Suppressed
	"Florida"	"12"	"2022"	"2022"	"February"	"2"	"15-19 years"	"15-19"	619
	"Florida"	"12"	"2022"	"2022"	"February"	"2"	"20-24 years"	"20-24"	2864
	"Florida"	"12"	"2022"	"2022"	"February"	"2"	"25-29 years"	"25-29"	4659
	"Florida"	"12"	"2022"	"2022"	"February"	"2"	"30-34 years"	"30-34"	5182
	"Florida"	"12"	"2022"	"2022"	"February"	"2"	"35-39 years"	"35-39"	2988
	"Florida"	"12"	"2022"	"2022"	"February"	"2"	"40-44 years"	"40-44"	658
	"Florida"	"12"	"2022"	"2022"	"February"	"2"	"45-49 years"	"45-49"	60
	"Florida"	"12"	"2022"	"2022"	"February"	"2"	"50 years and over"	"50+"	Suppressed
	"Florida"	"12"	"2022"	"2022"	"March"	"3"	"Under 15 years"	"15"	Suppressed
	"Florida"	"12"	"2022"	"2022"	"March"	"3"	"15-19 years"	"15-19"	646
	"Florida"	"12"	"2022"	"2022"	"March"	"3"	"20-24 years"	"20-24"	3110
	"Florida"	"12"	"2022"	"2022"	"March"	"3"	"25-29 years"	"25-29"	5136
	"Florida"	"12"	"2022"	"2022"	"March"	"3"	"30-34 years"	"30-34"	5831
	"Florida"	"12"	"2022"	"2022"	"March"	"3"	"35-39 years"	"35-39"	3267
	"Florida"	"12"	"2022"	"2022"	"March"	"3"	"40-44 years"	"40-44"	789
	"Florida"	"12"	"2022"	"2022"	"March"	"3"	"45-49 years"	"45-49"	54
	"Florida"	"12"	"2022"	"2022"	"March"	"3"	"50 years and over"	"50+"	Suppressed
	"Florida"	"12"	"2022"	"2022"	"April"	"4"	"Under 15 years"	"15"	11
	"Florida"	"12"	"2022"	"2022"	"April"	"4"	"15-19 years"	"15-19"	588
	"Florida"	"12"	"2022"	"2022"	"April"	"4"	"20-24 years"	"20-24"	2755
	"Florida"	"12"	"2022"	"2022"	"April"	"4"	"25-29 years"	"25-29"	4747
	"Florida"	"12"	"2022"	"2022"	"April"	"4"	"30-34 years"	"30-34"	5338
	"Florida"	"12"	"2022"	"2022"	"April"	"4"	"35-39 years"	"35-39"	2895
	"Florida"	"12"	"2022"	"2022"	"April"	"4"	"40-44 years"	"40-44"	723
	"Florida"	"12"	"2022"	"2022"	"April"	"4"	"45-49 years"	"45-49"	46
	"Florida"	"12"	"2022"	"2022"	"April"	"4"	"50 years and over"	"50+"	Suppressed
	"Florida"	"12"	"2022"	"2022"	"May"	"5"	"Under 15 years"	"15"	Suppressed
	"Florida"	"12"	"2022"	"2022"	"May"	"5"	"15-19 years"	"15-19"	609
	"Florida"	"12"	"2022"	"2022"	"May"	"5"	"20-24 years"	"20-24"	2852
	"Florida"	"12"	"2022"	"2022"	"May"	"5"	"25-29 years"	"25-29"	4666
	"Florida"	"12"	"2022"	"2022"	"May"	"5"	"30-34 years"	"30-34"	5399
	"Florida"	"12"	"2022"	"2022"	"May"	"5"	"35-39 years"	"35-39"	3004
	"Florida"	"12"	"2022"	"2022"	"May"	"5"	"40-44 years"	"40-44"	716
	"Florida"	"12"	"2022"	"2022"	"May"	"5"	"45-49 years"	"45-49"	49
	"Florida"	"12"	"2022"	"2022"	"May"	"5"	"50 years and over"	"50+"	Suppressed
	"Florida"	"12"	"2022"	"2022"	"June"	"6"	"Under 15 years"	"15"	Suppressed
	"Florida"	"12"	"2022"	"2022"	"June"	"6"	"15-19 years"	"15-19"	663
	"Florida"	"12"	"2022"	"2022"	"June"	"6"	"20-24 years"	"20-24"	3007
	"Florida"	"12"	"2022"	"2022"	"June"	"6"	"25-29 years"	"25-29"	4901
	"Florida"	"12"	"2022"	"2022"	"June"	"6"	"30-34 years"	"30-34"	5662
	"Florida"	"12"	"2022"	"2022"	"June"	"6"	"35-39 years"	"35-39"	3049
	"Florida"	"12"	"2022"	"2022"	"June"	"6"	"40-44 years"	"40-44"	754
	"Florida"	"12"	"2022"	"2022"	"June"	"6"	"45-49 years"	"45-49"	51
	"Florida"	"12"	"2022"	"2022"	"June"	"6"	"50 years and over"	"50+"	Suppressed
	"Florida"	"12"	"2022"	"2022"	"July"	"7"	"Under 15 years"	"15"	10
	"Florida"	"12"	"2022"	"2022"	"July"	"7"	"15-19 years"	"15-19"	732
	"Florida"	"12"	"2022"	"2022"	"July"	"7"	"20-24 years"	"20-24"	3198
	"Florida"	"12"	"2022"	"2022"	"July"	"7"	"25-29 years"	"25-29"	5336
	"Florida"	"12"	"2022"	"2022"	"July"	"7"	"30-34 years"	"30-34"	5890
	"Florida"	"12"	"2022"	"2022"	"July"	"7"	"35-39 years"	"35-39"	3230
	"Florida"	"12"	"2022"	"2022"	"July"	"7"	"40-44 years"	"40-44"	750
	"Florida"	"12"	"2022"	"2022"	"July"	"7"	"45-49 years"	"45-49"	69
	"Florida"	"12"	"2022"	"2022"	"July"	"7"	"50 years and over"	"50+"	Suppressed
	"Florida"	"12"	"2022"	"2022"	"August"	"8"	"Under 15 years"	"15"	11
	"Florida"	"12"	"2022"	"2022"	"August"	"8"	"15-19 years"	"15-19"	730
	"Florida"	"12"	"2022"	"2022"	"August"	"8"	"20-24 years"	"20-24"	3427
	"Florida"	"12"	"2022"	"2022"	"August"	"8"	"25-29 years"	"25-29"	5710
	"Florida"	"12"	"2022"	"2022"	"August"	"8"	"30-34 years"	"30-34"	6488
	"Florida"	"12"	"2022"	"2022"	"August"	"8"	"35-39 years"	"35-39"	3575
	"Florida"	"12"	"2022"	"2022"	"August"	"8"	"40-44 years"	"40-44"	828
	"Florida"	"12"	"2022"	"2022"	"August"	"8"	"45-49 years"	"45-49"	49
	"Florida"	"12"	"2022"	"2022"	"August"	"8"	"50 years and over"	"50+"	Suppressed
	"Florida"	"12"	"2022"	"2022"	"September"	"9"	"Under 15 years"	"15"	Suppressed
	"Florida"	"12"	"2022"	"2022"	"September"	"9"	"15-19 years"	"15-19"	680
	"Florida"	"12"	"2022"	"2022"	"September"	"9"	"20-24 years"	"20-24"	3169
	"Florida"	"12"	"2022"	"2022"	"September"	"9"	"25-29 years"	"25-29"	5175
	"Florida"	"12"	"2022"	"2022"	"September"	"9"	"30-34 years"	"30-34"	5836
	"Florida"	"12"	"2022"	"2022"	"September"	"9"	"35-39 years"	"35-39"	3258
	"Florida"	"12"	"2022"	"2022"	"September"	"9"	"40-44 years"	"40-44"	790
	"Florida"	"12"	"2022"	"2022"	"September"	"9"	"45-49 years"	"45-49"	46
	"Florida"	"12"	"2022"	"2022"	"September"	"9"	"50 years and over"	"50+"	Suppressed
	"Florida"	"12"	"2022"	"2022"	"October"	"10"	"Under 15 years"	"15"	12
	"Florida"	"12"	"2022"	"2022"	"October"	"10"	"15-19 years"	"15-19"	671
	"Florida"	"12"	"2022"	"2022"	"October"	"10"	"20-24 years"	"20-24"	3142
	"Florida"	"12"	"2022"	"2022"	"October"	"10"	"25-29 years"	"25-29"	5224
	"Florida"	"12"	"2022"	"2022"	"October"	"10"	"30-34 years"	"30-34"	5879
	"Florida"	"12"	"2022"	"2022"	"October"	"10"	"35-39 years"	"35-39"	3360
	"Florida"	"12"	"2022"	"2022"	"October"	"10"	"40-44 years"	"40-44"	808
	"Florida"	"12"	"2022"	"2022"	"October"	"10"	"45-49 years"	"45-49"	41
	"Florida"	"12"	"2022"	"2022"	"October"	"10"	"50 years and over"	"50+"	Suppressed
	"Florida"	"12"	"2022"	"2022"	"November"	"11"	"Under 15 years"	"15"	15
	"Florida"	"12"	"2022"	"2022"	"November"	"11"	"15-19 years"	"15-19"	738
	"Florida"	"12"	"2022"	"2022"	"November"	"11"	"20-24 years"	"20-24"	3224
	"Florida"	"12"	"2022"	"2022"	"November"	"11"	"25-29 years"	"25-29"	5267
	"Florida"	"12"	"2022"	"2022"	"November"	"11"	"30-34 years"	"30-34"	5903
	"Florida"	"12"	"2022"	"2022"	"November"	"11"	"35-39 years"	"35-39"	3524
	"Florida"	"12"	"2022"	"2022"	"November"	"11"	"40-44 years"	"40-44"	837
	"Florida"	"12"	"2022"	"2022"	"November"	"11"	"45-49 years"	"45-49"	52
	"Florida"	"12"	"2022"	"2022"	"November"	"11"	"50 years and over"	"50+"	Suppressed
	"Florida"	"12"	"2022"	"2022"	"December"	"12"	"Under 15 years"	"15"	15
	"Florida"	"12"	"2022"	"2022"	"December"	"12"	"15-19 years"	"15-19"	767
	"Florida"	"12"	"2022"	"2022"	"December"	"12"	"20-24 years"	"20-24"	3301
	"Florida"	"12"	"2022"	"2022"	"December"	"12"	"25-29 years"	"25-29"	5345
	"Florida"	"12"	"2022"	"2022"	"December"	"12"	"30-34 years"	"30-34"	6026
	"Florida"	"12"	"2022"	"2022"	"December"	"12"	"35-39 years"	"35-39"	3500
	"Florida"	"12"	"2022"	"2022"	"December"	"12"	"40-44 years"	"40-44"	808
	"Florida"	"12"	"2022"	"2022"	"December"	"12"	"45-49 years"	"45-49"	52
	"Florida"	"12"	"2022"	"2022"	"December"	"12"	"50 years and over"	"50+"	Suppressed
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"Under 15 years"	"15"	Suppressed
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"15-19 years"	"15-19"	688
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"20-24 years"	"20-24"	2578
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"25-29 years"	"25-29"	3131
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"30-34 years"	"30-34"	2722
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"35-39 years"	"35-39"	1246
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"40-44 years"	"40-44"	270
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"45-49 years"	"45-49"	26
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	"50 years and over"	"50+"	Suppressed
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	"Under 15 years"	"15"	Suppressed
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	"15-19 years"	"15-19"	724
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	"20-24 years"	"20-24"	2554
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	"25-29 years"	"25-29"	2950
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	"30-34 years"	"30-34"	2644
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	"35-39 years"	"35-39"	1269
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	"40-44 years"	"40-44"	255
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	"45-49 years"	"45-49"	10
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	"50 years and over"	"50+"	0
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"Under 15 years"	"15"	Suppressed
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"15-19 years"	"15-19"	717
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"20-24 years"	"20-24"	2423
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"25-29 years"	"25-29"	3156
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"30-34 years"	"30-34"	2805
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"35-39 years"	"35-39"	1371
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"40-44 years"	"40-44"	283
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"45-49 years"	"45-49"	21
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	"50 years and over"	"50+"	Suppressed
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"Under 15 years"	"15"	13
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"15-19 years"	"15-19"	598
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"20-24 years"	"20-24"	2274
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"25-29 years"	"25-29"	2956
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"30-34 years"	"30-34"	2618
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"35-39 years"	"35-39"	1321
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"40-44 years"	"40-44"	267
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"45-49 years"	"45-49"	21
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	"50 years and over"	"50+"	Suppressed
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"Under 15 years"	"15"	11
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"15-19 years"	"15-19"	612
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"20-24 years"	"20-24"	2418
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"25-29 years"	"25-29"	3115
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"30-34 years"	"30-34"	2747
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"35-39 years"	"35-39"	1343
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"40-44 years"	"40-44"	286
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"45-49 years"	"45-49"	23
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	"50 years and over"	"50+"	Suppressed
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	"Under 15 years"	"15"	Suppressed
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	"15-19 years"	"15-19"	658
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	"20-24 years"	"20-24"	2425
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	"25-29 years"	"25-29"	3246
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	"30-34 years"	"30-34"	2843
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	"35-39 years"	"35-39"	1348
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	"40-44 years"	"40-44"	275
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	"45-49 years"	"45-49"	29
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	"50 years and over"	"50+"	0
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"Under 15 years"	"15"	Suppressed
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"15-19 years"	"15-19"	757
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"20-24 years"	"20-24"	2608
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"25-29 years"	"25-29"	3277
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"30-34 years"	"30-34"	2874
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"35-39 years"	"35-39"	1364
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"40-44 years"	"40-44"	285
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"45-49 years"	"45-49"	22
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	"50 years and over"	"50+"	Suppressed
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"Under 15 years"	"15"	Suppressed
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"15-19 years"	"15-19"	740
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"20-24 years"	"20-24"	2670
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"25-29 years"	"25-29"	3392
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"30-34 years"	"30-34"	2932
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"35-39 years"	"35-39"	1456
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"40-44 years"	"40-44"	315
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"45-49 years"	"45-49"	17
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	"50 years and over"	"50+"	Suppressed
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"Under 15 years"	"15"	13
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"15-19 years"	"15-19"	654
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"20-24 years"	"20-24"	2617
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"25-29 years"	"25-29"	3352
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"30-34 years"	"30-34"	2886
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"35-39 years"	"35-39"	1442
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"40-44 years"	"40-44"	308
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"45-49 years"	"45-49"	20
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	"50 years and over"	"50+"	0
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"Under 15 years"	"15"	Suppressed
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"15-19 years"	"15-19"	643
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"20-24 years"	"20-24"	2469
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"25-29 years"	"25-29"	3144
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"30-34 years"	"30-34"	2788
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"35-39 years"	"35-39"	1415
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"40-44 years"	"40-44"	295
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"45-49 years"	"45-49"	20
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	"50 years and over"	"50+"	Suppressed
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"Under 15 years"	"15"	Suppressed
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"15-19 years"	"15-19"	709
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"20-24 years"	"20-24"	2500
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"25-29 years"	"25-29"	3196
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"30-34 years"	"30-34"	2747
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"35-39 years"	"35-39"	1314
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"40-44 years"	"40-44"	278
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"45-49 years"	"45-49"	23
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	"50 years and over"	"50+"	Suppressed
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"Under 15 years"	"15"	Suppressed
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"15-19 years"	"15-19"	748
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"20-24 years"	"20-24"	2622
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"25-29 years"	"25-29"	3248
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"30-34 years"	"30-34"	2780
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"35-39 years"	"35-39"	1387
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"40-44 years"	"40-44"	330
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"45-49 years"	"45-49"	16
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	"50 years and over"	"50+"	Suppressed
	"Georgia"	"13"	"2017"	"2017"	"January"	"1"	"Under 15 years"	"15"	Suppressed
	"Georgia"	"13"	"2017"	"2017"	"January"	"1"	"15-19 years"	"15-19"	667
	"Georgia"	"13"	"2017"	"2017"	"January"	"1"	"20-24 years"	"20-24"	2568
	"Georgia"	"13"	"2017"	"2017"	"January"	"1"	"25-29 years"	"25-29"	3227
	"Georgia"	"13"	"2017"	"2017"	"January"	"1"	"30-34 years"	"30-34"	2672
	"Georgia"	"13"	"2017"	"2017"	"January"	"1"	"35-39 years"	"35-39"	1341
	"Georgia"	"13"	"2017"	"2017"	"January"	"1"	"40-44 years"	"40-44"	261
	"Georgia"	"13"	"2017"	"2017"	"January"	"1"	"45-49 years"	"45-49"	15
	"Georgia"	"13"	"2017"	"2017"	"January"	"1"	"50 years and over"	"50+"	Suppressed
	"Georgia"	"13"	"2017"	"2017"	"February"	"2"	"Under 15 years"	"15"	Suppressed
	"Georgia"	"13"	"2017"	"2017"	"February"	"2"	"15-19 years"	"15-19"	634
	"Georgia"	"13"	"2017"	"2017"	"February"	"2"	"20-24 years"	"20-24"	2270
	"Georgia"	"13"	"2017"	"2017"	"February"	"2"	"25-29 years"	"25-29"	2843
	"Georgia"	"13"	"2017"	"2017"	"February"	"2"	"30-34 years"	"30-34"	2524
	"Georgia"	"13"	"2017"	"2017"	"February"	"2"	"35-39 years"	"35-39"	1317
	"Georgia"	"13"	"2017"	"2017"	"February"	"2"	"40-44 years"	"40-44"	280
	"Georgia"	"13"	"2017"	"2017"	"February"	"2"	"45-49 years"	"45-49"	16
	"Georgia"	"13"	"2017"	"2017"	"February"	"2"	"50 years and over"	"50+"	Suppressed
	"Georgia"	"13"	"2017"	"2017"	"March"	"3"	"Under 15 years"	"15"	Suppressed
	"Georgia"	"13"	"2017"	"2017"	"March"	"3"	"15-19 years"	"15-19"	620
	"Georgia"	"13"	"2017"	"2017"	"March"	"3"	"20-24 years"	"20-24"	2435
	"Georgia"	"13"	"2017"	"2017"	"March"	"3"	"25-29 years"	"25-29"	3159
	"Georgia"	"13"	"2017"	"2017"	"March"	"3"	"30-34 years"	"30-34"	2814
	"Georgia"	"13"	"2017"	"2017"	"March"	"3"	"35-39 years"	"35-39"	1318
	"Georgia"	"13"	"2017"	"2017"	"March"	"3"	"40-44 years"	"40-44"	297
	"Georgia"	"13"	"2017"	"2017"	"March"	"3"	"45-49 years"	"45-49"	24
	"Georgia"	"13"	"2017"	"2017"	"March"	"3"	"50 years and over"	"50+"	Suppressed
	"Georgia"	"13"	"2017"	"2017"	"April"	"4"	"Under 15 years"	"15"	12
	"Georgia"	"13"	"2017"	"2017"	"April"	"4"	"15-19 years"	"15-19"	591
	"Georgia"	"13"	"2017"	"2017"	"April"	"4"	"20-24 years"	"20-24"	2182
	"Georgia"	"13"	"2017"	"2017"	"April"	"4"	"25-29 years"	"25-29"	2877
	"Georgia"	"13"	"2017"	"2017"	"April"	"4"	"30-34 years"	"30-34"	2518
	"Georgia"	"13"	"2017"	"2017"	"April"	"4"	"35-39 years"	"35-39"	1244
	"Georgia"	"13"	"2017"	"2017"	"April"	"4"	"40-44 years"	"40-44"	266
	"Georgia"	"13"	"2017"	"2017"	"April"	"4"	"45-49 years"	"45-49"	17
	"Georgia"	"13"	"2017"	"2017"	"April"	"4"	"50 years and over"	"50+"	0
	"Georgia"	"13"	"2017"	"2017"	"May"	"5"	"Under 15 years"	"15"	11
	"Georgia"	"13"	"2017"	"2017"	"May"	"5"	"15-19 years"	"15-19"	651
